sim_beta_c_c,sim_beta_e_c,sim_beta_c_e,sim_beta_e_e,sim_alpha_choice,sim_alpha_cf,sim_q_init,fit_beta_c_c,fit_beta_e_c,fit_beta_c_e,fit_beta_e_e,fit_alpha_choice,fit_alpha_cf,fit_q_init
-1.1444,0.71609,-1.1835,1.5224,-3.018,-1.1599,-1.4235,-1.0175,0.21887,-2.0699,1.0778,-2.4698,-0.49535,-0.5193
-2.3573,-2.0045,1.5607,-1.5194,1.1083,2.1791,-4.169,-1.3454,-1.8658,2.9155,-0.91111,-1.4149,2.6409,2.8334
-2.051,1.9511,1.6078,-1.316,-6.2887,-1.6656,-2.7221,-1.0726,1.6471,1.2376,-1.3027,-3.1141,-1.4557,-1.9165
0.057856,-0.022661,0.094233,1.3966,-3.8561,-0.12556,1.8801,0.4126,-0.78773,0.27405,1.6266,-2.2871,-0.4929,0.21418
0.41108,-1.1041,2.3512,1.4536,-4.5404,-1.9824,3.088,-0.97235,0.61417,2.3072,0.91751,-4.6998,-1.7751,2.5371
-0.21818,0.1745,-0.57454,2.0357,-2.9837,-1.5297,-4.6084,-0.77399,-0.24147,-1.0187,1.812,-1.1959,-2.3902,1.8504
-1.652,1.6248,1.4966,-0.21832,-3.2604,-0.20352,-1.8725,-0.091468,1.3909,1.2882,0.07755,-2.7133,-0.30141,-2.201
-2.3264,1.7123,-2.2912,-1.9727,-4.3935,-1.4213,-0.46075,-1.1619,0.68406,-1.7372,-2.0882,-0.66714,-1.117,0.58303
0.096163,1.3898,-2.2045,-0.97347,-2.5166,-1.2941,-3.9507,0.047116,0.83272,-1.9832,-1.4133,-0.24687,-2.0576,2.2897
-0.38205,0.36001,-0.4052,-1.9313,-5.2134,-0.44562,-1.4523,-0.14864,0.94864,-1.0013,-0.91032,-3.0889,-1.4552,-1.6716
2.6389,0.74796,2.0943,-1.3162,-0.59008,-1.6809,-3.5157,2.3253,1.7013,1.9017,-1.0976,-0.2756,-1.6678,-1.9994
-1.288,-0.063756,0.30445,-1.0149,-3.385,-0.45699,2.7387,-2.0368,0.0098042,0.50544,-0.11523,-1.3752,-0.59061,-0.54333
-1.6739,1.544,-1.8519,-0.81976,-4.3523,-1.9753,-4.1573,-1.7603,0.026654,-2.3394,-1.0729,-1.3174,0.53194,-1.0329
-2.3975,1.6225,0.86207,2.1785,-5.379,1.6651,1.5101,-1.2507,1.5313,0.89697,2.4361,-3.8897,1.5203,1.7189
2.11,1.4182,1.977,-2.243,-5.1023,1.97,0.66076,2.346,1.3892,2.0571,-1.4615,-3.9898,2.5681,0.078554
-2.577,0.59819,1.7493,0.90555,-4.4991,0.49679,-0.47275,-1.3274,0.48301,1.5965,0.61213,-2.8638,0.65384,0.22379
0.74513,0.73791,0.53748,2.2223,-3.0143,2.0392,-1.7904,0.55186,0.7912,0.4629,2.3086,-2.9825,2.6614,-1.9166
0.036369,0.46491,0.76448,-0.47099,-6.5437,1.6249,-5.305,-0.33733,0.48513,0.66629,-0.22962,-3.0293,1.8917,-2.3569
2.3196,-0.87115,2.4268,1.8446,-2.0951,1.3407,2.6128,2.7098,-1.3283,2.6836,2.2404,-2.1807,1.509,2.4918
-0.71862,-0.61742,-1.8149,-1.4117,-0.053907,1.5517,0.57335,-1.1066,0.27651,-1.8715,-1.1629,0.76859,-0.98185,1.0999
-1.2622,-1.0235,1.1612,-2.4379,-4.0238,0.63674,0.90995,-1.438,-0.91887,1.1265,-1.0454,0.70185,-3.3695,-0.66711
-1.7673,-0.46269,2.1261,1.1175,-4.3269,1.2242,-0.97069,-1.8772,-0.20549,2.4032,1.3781,-4.8588,1.2253,-1.7887
1.9143,0.98317,0.3312,1.1179,1.2762,-0.40954,-2.5773,2.1453,1.2692,0.60369,1.1788,1.0166,-0.36119,1.1762
1.3948,-0.85552,-2.2175,-2.5788,-3.492,1.5712,1.9221,1.3356,-1.0977,-1.0041,-2.1404,-2.8516,1.8202,2.5279
-2.6395,0.76657,-1.097,0.20999,0.38786,-1.5027,1.582,-1.8392,1.0077,-0.76128,0.48887,-0.21272,-2.5043,1.2929
1.134,-1.2366,1.2859,1.8639,-3.424,1.4576,-2.8452,1.3398,-1.8003,1.2154,1.9528,-3.4471,0.96788,-2.2316
-0.0062219,-0.67312,0.37691,-1.4689,-5.0654,-1.942,-4.2925,-1.8045,-0.75936,-0.94287,-2.1082,-1.5145,-0.056379,-1.0311
2.5114,0.062789,-2.2554,2.0615,-2.2606,1.5633,0.65685,2.4095,-0.81941,0.054843,2.0274,-1.2753,0.41883,0.67496
-2.1136,-1.0496,-0.75327,-1.6428,-1.7404,0.43122,-2.1106,-2.6366,-1.3864,-1.4364,-2.0728,-0.85699,0.56568,-0.33705
-2.2911,0.92159,1.8046,0.96682,-3.0973,2.1132,-1.0404,-1.6393,0.76361,1.5609,0.81862,-2.819,2.6664,-0.50449
-0.96751,1.9769,-1.1549,-2.1236,-4.3788,0.83875,3.6312,-0.79294,2.2802,-0.33256,-0.77384,-3.2981,0.56476,2.1746
-1.0952,-1.7858,-2.3942,-2.0044,-3.5381,-1.5876,-2.8821,-2.3351,-1.5384,-0.07007,-2.1812,-2.3898,1.9004,0.66788
-1.6605,1.7612,0.14274,2.0857,-6.5487,1.4089,0.69766,-1.286,1.6753,-0.21771,2.0677,-3.6614,1.8056,1.0775
0.11901,2.1734,-0.85057,-2.0626,-6.558,-0.85613,2.4628,-0.13242,2.5073,-2.0383,-1.7072,-1.1385,-3.7981,-2.8922
-1.2471,-0.91374,1.5683,-2.0179,-4.8332,-1.806,4.2747,-1.199,-0.0964,2.1213,-0.20952,-3.9749,-2.304,1.4189
0.96466,-2.2133,1.0266,1.1513,-3.4276,1.501,-3.8739,0.96176,-1.5706,1.378,1.3158,-3.632,1.2899,-2.4977
-1.9535,1.5192,-1.0373,0.9493,-4.4678,-0.36128,-5.2545,-1.0075,1.3192,-0.11603,0.8773,-3.6871,0.036409,-3.0824
0.96146,0.049312,-0.38463,0.64432,-3.4835,-0.7834,-3.985,0.63614,-1.0291,-0.5324,-0.056114,0.31675,-2.3177,1.4725
-1.4668,-1.6043,-2.4304,1.4951,0.09681,2.0582,-3.3224,-1.6727,-1.2845,-1.6735,1.3965,0.19292,1.8765,-1.2169
-1.7032,-1.737,1.3615,-1.3531,-3.7461,-0.22401,2.4257,-2.5355,-1.1505,1.4696,-0.053551,-2.6763,-0.93582,1.9519
2.3793,0.28023,-2.0504,-1.4231,-2.8586,2.16,0.96551,1.9409,0.2772,-1.3734,-1.7016,-3.2445,3.2092,1.4429
2.2422,1.3272,-2.1301,1.6221,-2.664,-0.2719,-0.76628,2.3115,0.75285,-1.0674,1.3604,-2.7502,-0.16382,-0.22841
-2.0776,0.19402,1.5847,-2.2219,-3.5003,-0.63791,-1.5212,-1.4578,0.76581,2.0051,-0.28906,-3.7814,-1.3171,-0.73342
1.1174,-0.53225,1.3702,6.6605e-05,-2.9112,1.5623,2.7541,1.3279,-1.5501,1.5365,-0.35707,-2.6378,1.218,1.6482
2.1093,-0.23658,-0.741,-1.4582,-1.3272,0.2375,-1.6283,2.173,-1.6016,-1.5414,-1.4908,-1.2115,0.20067,-1.1952
2.1157,0.19939,-2.0325,-2.7789,0.60149,1.9362,-2.6817,1.8587,0.74389,-1.1756,-1.2007,-0.038898,2.8802,-0.82311
-0.7548,0.81649,-0.58445,-0.7633,-5.5583,-1.4814,-5.1637,-1.5045,-0.24518,-2.0992,-0.85724,1.5881,-1.2462,1.8404
-1.096,0.18953,-0.9851,0.83481,-4.3167,1.576,1.7159,-1.5644,0.14049,-0.48103,0.44851,-2.0591,1.5207,0.97072
-0.71303,0.88176,-0.85683,-1.1787,-3.7263,-0.94573,-0.31152,-1.5899,0.39842,-1.8448,-1.0266,-0.0095746,-2.7385,-1.861
1.8634,2.234,0.15056,-0.62744,1.5781,-0.66165,3.782,2.2501,2.698,0.56503,-0.54268,0.78283,-1.2744,2.0662
-1.0678,0.77164,2.4849,-0.31346,-2.914,-1.4624,0.0022407,-0.52158,-0.095565,2.0836,-2.0867,-2.3938,-1.1127,0.57485
-0.46089,1.2542,0.56696,-0.35923,-3.7215,0.62703,-2.4635,-1.3087,1.8344,0.75353,-1.1783,-2.8925,-0.016458,-2.6137
2.5476,-1.84,2.4923,-1.2025,-5.2062,-0.46405,1.9791,2.4917,-0.92987,2.3029,-0.0049785,-4.8691,-0.61209,2.5911
0.52887,1.8155,-2.4083,1.5434,0.45024,-1.6685,3.8469,0.78177,1.513,-0.44144,1.4639,0.83873,-2.1629,2.6142
-0.67012,1.6434,1.7524,-2.5977,-5.5145,-0.95203,-2.9663,-1.8835,1.8843,2.0929,-0.59495,-3.7843,-1.2273,-1.5495
2.0759,1.6015,-2.1838,-1.9526,0.89661,1.9534,1.1834,2.0962,1.4784,-2.057,-0.92636,0.69693,2.0731,0.20793
-2.1803,2.224,-0.82193,2.1955,-5.7733,-0.14849,-1.8932,-1.764,1.8038,-0.61483,2.0782,-4.1186,0.28108,-2.1974
-2.4638,-0.87694,0.2613,-2.2442,-6.528,-1.211,-1.745,-1.308,-0.062003,1.2003,-1.4455,-3.2416,-1.962,-1.2274
1.2769,-0.89326,-1.9375,-1.4705,-0.21878,0.84401,-1.8741,1.1056,-1.9995,-1.6167,-1.0696,0.26294,1.9456,-0.81845
0.76096,0.52829,2.721,1.2738,-5.6248,-1.2888,3.9432,0.65863,0.74496,3.0856,1.6507,-1.7729,-4.3928,-2.4606
2.1017,0.76043,2.3292,1.3855,-3.9269,0.10181,-4.8531,2.1264,-0.4227,2.2833,1.5786,-4.2119,-0.055057,-2.6085
2.2675,0.33728,-1.725,-1.2488,-5.2943,-0.87572,-2.3219,1.8937,1.4682,-0.38783,-0.71221,-4.3978,-0.68241,-3.1317
-0.45654,-1.0296,-2.3132,0.23702,-6.0581,0.39088,3.3243,-0.46098,-2.1368,-1.7127,-0.053034,-2.3012,2.2729,0.54797
-0.95022,1.8934,1.8491,0.44404,-6.4554,1.0941,-2.6142,-0.14217,1.9303,1.9988,0.54705,-4.2249,0.84059,-3.4165
0.2927,-1.8027,1.4058,-1.3312,-6.1641,1.3629,1.0689,0.33366,-1.7401,1.3808,-0.68675,-3.1769,1.4654,0.12639
0.16258,1.8789,1.342,0.23856,-5.3808,0.22709,-2.299,0.048962,1.7488,0.96701,0.54054,-3.5286,0.33482,-2.0671
0.41303,0.12732,-1.323,1.1292,-4.1413,-1.8129,3.5121,-0.057214,0.11339,-1.6933,0.75153,-3.2426,-1.3079,1.1073
1.8677,1.5883,-0.91061,-0.10718,1.3042,0.24142,-4.9776,2.0276,1.3576,-0.62871,-0.0037913,-0.73527,1.0326,-2.0675
0.77845,1.7258,0.062629,2.1391,-5.4822,-0.8227,0.56499,1.1658,2.1362,1.0049,2.5171,-3.0591,-1.5567,1.3024
1.2549,0.28439,2.634,-0.59729,-3.1772,-1.7406,1.9745,0.68102,1.408,2.3409,-1.2398,-3.0456,-1.8094,2.5384
2.0183,-1.3239,0.37469,-1.8991,-4.7359,-0.096228,-2.0566,2.1688,-1.5432,0.44608,-2.4029,-4.2022,-0.48369,-2.3986
2.0145,-1.8667,-0.8638,-1.136,-0.23819,1.4907,-3.1937,3.5515,-2.1856,-0.99364,-2.0082,-1.7272,1.89,-0.9342
-2.0791,1.1575,0.34944,-0.85833,-1.9655,0.11127,3.6723,-1.7819,1.2852,0.20802,-0.24279,-2.1616,0.25912,1.9431
-0.87014,1.361,-2.3834,-1.5567,1.1201,-1.6939,1.2235,-1.8372,1.4154,-1.1044,-0.32706,0.60254,-1.813,0.83608
-1.9417,-0.070675,1.4072,-0.85674,-0.17178,1.3684,2.6874,-2.4749,0.22892,1.3176,-0.98474,-0.13185,1.1946,0.70086
-0.2779,2.231,1.2617,-0.61176,-2.9626,1.9124,1.38,-1.5561,2.6498,1.2349,-1.6596,-2.7386,1.9261,0.95648
2.1801,0.98481,-0.8795,-0.0091285,0.59237,-0.71273,3.8271,2.2965,1.0862,-0.64492,-0.040025,1.1458,-1.0874,0.69901
2.1283,-1.8397,-0.90036,1.5126,-2.4966,2.1663,2.6181,1.8827,-1.5701,-1.1956,1.5461,-2.394,1.3517,1.5356
0.54587,0.70404,0.51946,1.02,-4.7097,0.39254,-1.0653,-0.023859,0.81591,0.60206,1.1799,-2.7737,0.56835,-2.7023
1.258,-0.60915,2.5258,-1.1033,-4.4386,-1.9195,3.092,1.2556,-1.2308,2.3149,-0.62112,-4.6997,-1.6877,2.8817
-0.017966,0.51294,2.6205,1.9546,1.1858,-1.572,1.4476,-0.96975,0.78445,2.5091,1.9487,1.7137,-1.7131,0.41175
0.5394,1.5352,-1.2148,-2.2328,-3.071,1.3015,-5.0178,0.27473,2.0371,-0.85452,-1.947,-3.1604,1.7505,-3.5412
0.2221,1.8183,-1.653,2.1576,-4.2674,-1.1837,0.79255,0.50845,1.7681,-0.50269,2.0861,-2.9757,-1.3685,0.45243
-1.386,0.16336,0.82733,-1.3751,-5.1465,2.1905,2.1712,-0.43515,-0.14349,0.99874,-1.6573,-3.2107,2.965,2.7128
0.87692,-1.4469,-0.1091,-0.35209,-6.2877,-0.13821,3.8028,0.87352,-1.4382,-0.055897,0.12229,-3.7243,-0.16928,2.8917
-0.15528,-2.059,0.55217,-1.3621,-5.4756,-0.36156,-4.6104,-1.2809,0.13549,0.97081,-0.15702,-2.9189,-0.81637,-1.19
-2.611,-1.1781,-1.0821,0.46399,-5.8394,-0.31409,-5.2566,-1.5902,-1.9404,-0.34799,0.13003,0.26962,-1.6691,1.2681
1.7752,-0.53918,0.25,0.033415,-6.5332,2.0915,2.9089,1.7151,-0.13814,0.12448,-0.064678,-3.8618,2.3372,1.0615
-0.40867,-1.7328,-1.2343,-2.2989,-5.4278,2.1953,-3.4312,-0.18832,-1.6412,-0.10544,-0.65364,-2.8263,0.12129,1.1127
-0.82613,1.0868,1.346,-2.0085,-5.0497,0.96646,-0.35064,-0.79153,1.0524,1.414,-1.2473,-3.6914,0.52762,-0.13826
2.0646,-1.4079,-1.7325,-0.21511,-5.2928,1.8638,-3.5241,2.0916,-1.3679,-1.0464,-0.15175,-3.2038,1.1994,-2.8834
-1.9771,-0.049645,-2.1853,-1.1792,-5.7258,-0.075892,2.0973,-1.9233,-0.17471,-2.2672,-0.59529,-1.6317,-3.0764,-1.7018
2.1902,-0.4641,-1.6122,1.9451,-6.1382,-1.5351,2.9052,2.0984,-0.29688,-1.4204,1.9603,-3.4189,-1.2422,2.1289
-1.2426,-1.2464,-0.86544,-1.1513,-0.68726,2.0272,3.7387,-1.8787,-1.3189,0.13316,-0.67836,-0.0169,-2.1167,-1.0868
1.3731,-0.65765,1.1505,-0.32848,-1.5422,1.3656,1.9754,1.5676,0.60982,1.2407,0.40816,-2.0183,0.90383,0.45865
2.7058,-0.51707,-1.9488,1.8951,1.0457,-1.0375,0.5463,2.9703,1.2404,-1.4532,1.9575,0.39057,0.014322,0.50239
-2.6069,-0.8889,-1.5288,-1.4905,-3.6978,2.0134,-1.8476,-1.8224,-1.2753,-1.1933,-1.0939,-1.26,0.65847,-0.93837
-0.48313,2.1024,1.2955,-0.65375,1.0531,-1.5241,4.1682,-0.44169,2.2503,1.2003,-0.16017,1.4219,-1.6532,2.4655
-1.5618,-0.69045,2.2135,-1.204,0.0054388,-1.588,-0.56823,-2.0661,-0.8519,2.474,-0.45705,0.48204,-2.6444,-0.80919
-0.060118,-0.68524,1.1497,-1.5112,0.51465,-0.75592,-4.6619,-0.56104,-0.20587,1.0008,-1.6499,1.9053,-0.37237,1.5641
0.39354,0.43192,0.56066,0.54926,-2.7306,-0.33553,-1.4197,0.56672,0.072774,0.30962,0.47722,-2.4287,-0.07803,-1.6987
-1.8795,2.0057,0.53711,-2.4159,-3.5443,-0.99557,-1.0189,-1.3293,1.2258,-0.30511,-0.89948,-1.787,0.19197,-1.1289
-0.49049,1.3033,-1.1538,1.757,-5.0848,-1.9865,0.24458,-0.32849,0.57505,-1.601,0.79357,-2.3944,-1.05,0.1783
1.1134,0.77045,0.41428,-0.52382,-2.323,1.1642,0.067926,1.1189,0.92386,0.28177,-0.1596,-2.9093,1.5731,0.45596
-2.1594,1.6167,1.5881,0.1427,-4.8339,1.612,-2.096,-0.8304,1.4344,1.7938,0.22944,-3.5169,1.1112,-1.1935
0.011924,1.6186,-0.31472,0.3862,-4.6036,1.7211,-3.1929,0.37714,1.9004,-0.14681,0.52691,-3.896,1.549,-3.1645
1.0288,1.0968,0.1458,-1.6021,-3.5438,-0.29716,0.72847,1.0994,0.7512,0.43138,-2.3803,-2.2372,-0.20686,0.4912
2.2679,-0.57038,0.9624,-2.587,-4.1964,1.3024,-1.9836,2.5087,0.78338,1.1048,-0.36933,-4.1641,0.95876,-2.8195
-0.76079,-2.1823,-0.22,2.2337,-5.2755,-0.68336,-3.2816,-2.3994,-0.71242,-0.86186,1.4364,0.92168,-2.6741,1.1688
-2.5959,0.18221,2.5881,0.73535,-1.0271,1.0246,1.2731,-0.83592,-0.23302,3.1585,0.87456,-1.4704,1.3854,2.6467
-1.0953,-1.0498,0.68117,-0.71315,-2.8815,0.87174,-2.365,-0.35324,-1.1377,0.66708,-0.8207,-2.8742,0.29015,-0.040066
2.1984,0.43112,-0.12204,0.13184,-2.2175,-0.46005,2.2259,1.9074,0.62767,-0.27888,0.057027,-0.35493,-2.4066,-2.5666
-1.7931,0.9572,-2.0705,-2.6954,-5.6083,1.2793,-2.7951,-1.7148,0.8946,-1.283,-1.366,-2.1354,2.4468,-2.4257
1.6834,0.83614,-2.3137,-0.39625,-6.3719,-1.1481,-0.21986,1.5786,-0.17747,-0.13172,-1.789,-3.3098,-1.0822,-0.58165
0.52583,-0.24162,0.76011,1.6639,-5.1557,1.111,3.3242,0.86405,-0.33424,1.2098,1.8123,-4.315,0.35265,1.6624
1.3233,-1.4894,0.85894,0.91007,-0.89029,0.85237,1.0432,1.1094,-0.24257,0.97607,0.72328,-1.7603,1.33,1.0617
-0.67029,-1.9302,-1.6748,-1.5238,-3.3367,-0.40813,-3.5314,-0.25627,-1.2698,-1.0599,-0.88892,-1.4737,-0.6776,-0.80197
-2.0123,-1.1353,1.9464,-1.5381,-5.9583,-1.4296,-4.5359,-1.4942,-0.83973,2.1556,-0.51045,-1.4781,-4.7437,1.0168
0.37197,1.3609,0.12437,-1.9942,-4.0675,2.1025,-1.5189,0.17028,1.5007,0.29752,-2.2993,-3.1602,3.0606,-2.387
-0.42954,1.4403,-2.0233,-2.5271,-2.182,-0.24709,-2.6847,0.56604,1.2792,0.093242,-1.5504,-3.2458,-0.58758,-2.0052
-0.5345,-2.1162,-1.2042,1.0455,-3.1827,1.462,2.6799,-0.35725,-2.2608,-0.37106,1.4421,-1.5996,0.68799,1.7869
-1.1385,1.5947,0.56518,0.99066,0.38817,2.0428,2.984,-2.2259,1.4775,0.6341,0.8275,0.60669,2.7509,1.9046
-1.6796,-1.4636,-0.38566,-0.69637,1.6014,-1.4747,-3.5667,-1.5638,-1.9579,0.33033,-0.32594,0.0035597,-1.9425,-0.84973
2.033,-1.783,2.0421,0.90792,-2.9049,0.32793,1.9437,1.7388,0.66495,2.1257,0.62925,-2.8711,-0.056918,2.4553
-2.1826,1.6131,-2.0107,-0.51995,-2.0578,1.8428,-1.2345,-0.16328,1.6368,-1.3295,-0.54213,-2.2099,1.4141,-1.2804
-0.90079,-0.042312,-1.6717,-2.7757,-3.3298,0.48041,-0.95974,-1.1521,0.24639,-1.4887,-1.3351,-0.64424,1.0383,-0.081088
1.6803,0.31107,1.1745,-2.1248,0.65613,2.189,-3.1571,1.7756,0.21248,1.2126,-1.6554,0.60406,0.99124,0.36572
-0.11073,-2.2187,0.102,1.6012,-4.4104,-1.223,3.7663,-1.5277,-0.52048,0.5682,1.7122,-3.0372,-1.4053,2.576
0.26245,0.90054,-0.36387,-0.73118,-4.0678,-1.1009,-0.97511,-0.1281,0.73251,-1.3155,-0.7998,-1.7381,-1.7958,0.036315
-2.5265,0.2544,0.76689,-1.6779,-6.5418,0.76533,-4.9613,-1.8806,0.1165,0.9085,-1.0268,-1.6856,0.67598,-1.7647
1.0418,1.7812,-1.5455,-2.3625,-1.0383,1.1774,-4.3241,1.0823,1.8298,-0.32419,-2.3091,-0.70907,1.0241,-1.2692
1.8956,1.0708,0.8559,1.1335,-1.8729,-0.16272,-5.0806,1.8982,0.15816,0.45912,0.93964,-2.4295,0.16727,-1.2901
-0.31315,-0.19124,2.6911,1.7896,-3.958,-1.2123,1.7701,-0.12672,-1.2685,2.6749,1.6297,-3.9683,-0.91921,2.1979
2.3986,0.24246,-0.12452,-1.6578,-3.4937,2.1302,-2.1811,2.0027,0.39264,-0.60242,-1.2341,-3.4704,2.3576,-2.5032
-2.336,2.1141,2.6661,-0.40772,-3.2571,0.93595,3.511,-1.3605,2.0062,2.7378,-1.0623,-3.0583,0.33676,2.6446
-2.5968,-0.9207,2.3163,1.2727,-5.1386,-0.55692,-5.1351,-2.215,-1.623,2.2412,1.3998,-4.0687,-0.39038,-1.9065
1.8911,1.305,2.1767,0.045705,-0.46263,-1.7585,-4.8671,2.1141,1.6394,2.3313,-0.033383,-0.69847,-1.6043,-1.1797
-0.4956,-0.88367,0.39622,-2.2239,-4.3351,2.0488,0.84179,-0.1722,-0.96026,0.36356,-1.653,-2.3098,1.7751,2.1086
2.1628,-0.1506,-1.9035,-2.1175,-0.34567,2.0218,1.4117,1.7439,0.12505,-1.8204,-1.5262,0.20512,2.4132,0.90159
1.3517,-1.9953,1.312,-2.5752,-4.0375,-0.1329,-3.0692,0.88783,-0.14174,0.99391,-0.2892,-2.456,0.22282,-1.058
-0.23797,1.6121,-0.13214,-0.014968,0.80456,2.1964,1.9653,-0.11956,1.5088,-0.085382,-0.051318,1.08,1.5468,-0.079085
1.9996,-0.90771,-0.29422,-0.46868,-4.7094,1.711,-0.28987,2.2284,-0.80967,-0.35317,-0.50794,-4.5427,1.2008,-0.23446
0.13824,-0.29152,2.1635,0.36524,-4.2606,-0.9812,-0.3114,0.1751,-0.11864,1.9843,0.88681,-4.023,-0.61823,-1.0768
1.3082,1.2431,-1.1003,-0.39993,1.0189,-1.9804,2.0921,1.3263,1.4494,-1.3346,-0.21728,1.8158,-2.3985,1.8211
2.1229,-0.84849,-0.44907,0.74341,-2.2469,-1.1608,-4.9926,1.9441,0.97486,-0.28737,0.62821,-1.2872,-2.1289,1.1486
-0.45543,-1.9015,0.17855,-2.451,-6.2615,-0.087153,-1.2765,-1.209,-1.8838,0.39652,-1.4829,-3.5065,-0.17365,0.18565
-0.6722,1.2342,-0.12735,0.85988,-5.9202,-0.64283,3.109,-1.0189,0.99605,-0.09487,0.87729,-3.9107,0.28766,3.242
0.85261,-0.73081,-0.838,-0.99115,-5.002,-0.91823,-3.0321,0.56598,-0.068038,-0.39953,-0.4258,-3.5301,-0.4151,-2.645
1.2884,0.83126,2.3331,-0.76795,0.53616,-1.1309,-1.4831,1.3346,0.50148,2.4572,-0.94656,0.16996,-1.0679,-0.30252
-1.5841,1.4016,1.4119,1.4905,-3.5533,0.92735,0.69013,-1.6486,1.512,1.3082,1.4035,-2.7378,1.0925,1.4702
-1.4964,-0.73323,-2.1121,0.093633,-4.1288,-0.96579,-4.1041,-0.89302,-1.1745,-1.3019,-1.2391,-2.0776,-3.0408,1.0316
-1.4792,0.73466,-1.4455,0.64711,-5.1096,1.7623,3.2906,-1.4285,0.81277,-2.4826,0.56263,-2.4179,1.1295,2.1618
-0.8469,-0.38714,0.96083,0.037181,1.5168,0.49636,-2.4942,-1.3948,-0.36646,0.9249,-0.12456,0.25092,1.6987,-1.6494
0.57133,-1.6729,-0.32512,0.23564,-3.1003,-0.18003,3.3646,0.48537,-1.3411,-0.055063,0.37121,-1.2733,-0.30238,0.60135
-0.59662,2.0502,-1.8796,1.9371,-3.8974,1.6895,1.6252,-1.71,1.8961,-0.62554,1.9526,-3.6855,1.7176,1.6514
-0.35873,-1.5241,0.17802,-2.5082,-5.9055,0.23106,2.8842,0.051945,-1.8382,0.64425,-2.4471,-1.9226,0.29944,1.7461
-0.56483,0.4033,-2.4138,-2.323,-4.7785,-1.434,-0.54928,-1.3468,-0.90092,-2.1033,-1.0811,-1.6507,1.6214,-0.26323
0.5354,0.49737,-2.2876,-1.5178,-5.8778,1.9925,3.3511,0.9396,0.20843,-1.4891,-0.24436,-3.5095,1.3877,2.4768
-0.18663,2.1019,1.854,1.6058,-2.9382,0.68312,0.35034,-0.26912,2.4158,1.6947,1.4965,-2.364,0.62036,0.25362
0.033706,0.31647,1.2833,-1.8146,-3.9961,1.0527,2.7309,0.12898,0.48187,1.1324,-0.33341,-2.8902,0.86057,1.2565
0.6807,-1.5873,1.2345,-1.0149,-2.5881,-1.2767,-3.9595,0.51992,-0.61885,1.4577,-0.45429,-1.1567,-2.407,2.1243
1.8294,2.009,1.0982,-1.1141,1.4409,-1.0392,0.062708,2.4693,3.2029,1.2238,-1.5826,0.93715,-1.1479,1.3766
0.84164,-2.0444,-0.96488,2.1642,-2.5328,-1.4069,-5.0339,0.40274,-0.072293,-0.82184,1.5312,-0.3575,-1.7063,1.9907
-0.13155,-2.0166,-1.1537,-2.5906,-3.629,1.2678,-4.5933,0.040477,-2.344,-1.037,-0.064261,-2.8334,1.4691,-1.6892
-2.2422,1.066,0.019803,1.2649,-3.6034,-0.069145,-5.1813,-0.81536,0.93999,-0.46906,1.2574,-3.3293,-0.22003,-3.0112
0.65071,1.7708,1.2766,0.76391,-1.998,1.8052,3.3024,0.81643,1.5402,1.2602,0.93882,-1.5,2.2467,1.8176
2.7428,2.2516,1.3229,0.93408,-5.0534,-0.83342,2.735,2.5561,2.723,1.8021,1.17,-4.1809,-1.0418,1.2457
-0.36781,-1.3997,0.60464,-0.098879,1.3973,-1.9588,0.48135,-0.87187,-0.674,0.77928,-0.06082,0.68213,-1.4437,1.0186
-0.7577,-1.5793,0.32552,1.9427,-5.7261,-1.8641,-3.4383,-2.6358,-2.2234,-0.66996,0.5716,-0.57786,-2.475,1.9513
-0.88171,-0.38654,-0.89404,-1.0743,-1.9688,1.0331,-2.7987,-1.0859,-0.038678,-0.50199,-0.12061,-1.9046,-0.25387,-1.7809
1.3957,-0.088141,0.84762,-1.2526,-3.0865,-1.3074,-4.0997,0.45983,1.3355,0.39665,-0.92294,-3.423,-1.2794,-0.14406
0.20881,0.1597,2.4603,1.0298,-4.0327,0.9379,0.20125,0.54533,-0.03267,2.5764,0.97956,-4.067,0.967,-0.92585
2.365,-1.1895,-0.6625,1.0048,-5.9879,0.49981,-1.8953,2.4717,0.10396,-0.71095,1.0117,-4.5858,0.62175,-1.6244
-1.3149,-0.46161,-2.0601,2.0237,-5.5438,2.0434,0.0024775,-0.35487,-0.86992,-1.2924,1.9074,-4.1503,2.1889,0.39588
-0.0041352,0.26266,2.6197,-0.21122,-3.3965,-0.72909,0.1899,-0.46162,0.74146,2.5674,-0.50526,-4.1568,-0.61594,0.03954
-0.2035,0.16398,1.9447,0.80918,-4.8749,-1.6648,0.67287,-0.33279,0.60639,2.1573,1.0795,-3.7568,-1.9982,1.464
-0.64079,0.45965,2.2199,-2.2315,1.5079,-0.8704,3.1598,-0.39868,0.40393,2.2581,-2.1343,0.88955,-1.1548,2.1106
-0.61692,0.73754,2.3818,1.7343,-2.5265,1.7118,-3.0779,-0.37793,0.7358,2.5113,1.8035,-2.6932,1.847,-2.5152
-0.49269,-2.0242,0.2783,-2.0515,-0.97504,1.0604,-0.13957,-1.3338,-2.1774,0.29803,-0.94332,-1.252,1.1512,0.95766
-0.53047,1.9142,1.0967,-1.1105,-2.3747,-1.3481,-0.55609,-0.0048491,1.6666,0.79157,-1.59,-2.2209,-1.1509,-1.0384
